index,Rank,Release Group,Worldwide,Domestic,%,Foreign,%.1,filename,year,Dosemtic %,Foreign %,Domestic %
3331,1074,Wind River,0,0,76.9%,0,23.1%,2017.csv,2017,76.9%,,
3332,1075,Battle of Memories,0,0,1.4%,0,98.6%,2017.csv,2017,1.4%,,
3322,1076,Three Seconds,0,0,-,0,100%,2017.csv,2017,-,,
3333,1077,The Snowman,0,0,15.5%,0,84.5%,2017.csv,2017,15.5%,,
3336,1078,Mary and the Witch's Flower,0,0,5.8%,0,94.2%,2017.csv,2017,5.8%,,
3320,1079,Rough Night,0,0,46.7%,0,53.3%,2017.csv,2017,46.7%,,
3337,1080,Call Me by Your Name,0,0,43.2%,0,56.8%,2017.csv,2017,43.2%,,
3338,1081,T2 Trainspotting,0,0,5.8%,0,94.2%,2017.csv,2017,5.8%,,
3339,1082,Fist Fight,0,0,78.3%,0,21.7%,2017.csv,2017,78.3%,,
3340,1083,The Circle,0,0,50.4%,0,49.6%,2017.csv,2017,50.4%,,
3341,1084,Diary of a Wimpy Kid: The Long Haul,0,0,51.7%,0,48.3%,2017.csv,2017,51.7%,,
3342,1085,Brotherhood of Blades 2,0,0,<0.1%,0,100%,2017.csv,2017,<0.1%,,
3343,1086,Midnight Runners,0,0,-,0,100%,2017.csv,2017,-,,
3344,1087,The King,0,0,-,0,100%,2017.csv,2017,-,,
3334,1088,Gifted,0,0,57.6%,0,42.4%,2017.csv,2017,57.6%,,
3321,1089,Son of Bigfoot,0,0,0.6%,0,99.4%,2017.csv,2017,0.6%,,
3319,1090,Phantom Thread,0,0,44.4%,0,55.6%,2017.csv,2017,44.4%,,
3296,1091,How to Be a Latin Lover,0,0,51.4%,0,48.6%,2017.csv,2017,51.4%,,
3297,1092,47 Meters Down,0,0,71.2%,0,28.8%,2017.csv,2017,71.2%,,
3308,1093,The Big Sick,0,0,76%,0,24%,2017.csv,2017,76%,,
3298,1094,"Everything, Everything",0,0,55.4%,0,44.6%,2017.csv,2017,55.4%,,
3299,1095,Doraemon: Great Adventure in the Antarctic Kachi Kochi,0,0,-,0,100%,2017.csv,2017,-,,
3300,1096,Snatched,0,0,75.4%,0,24.6%,2017.csv,2017,75.4%,,
3301,1097,The Founding of an Army,0,0,-,0,100%,2017.csv,2017,-,,
3302,1098,My Little Pony: The Movie,0,0,36.3%,0,63.7%,2017.csv,2017,36.3%,,
3303,1099,Molly's Game,0,0,48.5%,0,51.5%,2017.csv,2017,48.5%,,
3304,1100,The Devotion of Suspect X,0,0,1.2%,0,98.8%,2017.csv,2017,1.2%,,
3305,1101,Shock Wave,0,0,-,0,100%,2017.csv,2017,-,,
3306,1102,Goldbuster,0,0,0.3%,0,99.7%,2017.csv,2017,0.3%,,
3307,1103,All the Money in the World,0,0,44.1%,0,55.9%,2017.csv,2017,44.1%,,
3309,1104,Gongjo,0,0,0.8%,0,99.2%,2017.csv,2017,0.8%,,
3295,1105,The Star,0,0,65%,0,35%,2017.csv,2017,65%,,
3310,1106,All Eyez on Me,0,0,80.7%,0,19.3%,2017.csv,2017,80.7%,,
3311,1107,Downsizing,0,0,44.5%,0,55.5%,2017.csv,2017,44.5%,,
3312,1108,"I, Tonya",0,0,55.6%,0,44.4%,2017.csv,2017,55.6%,,
3313,1109,1987: When the Day Comes,0,0,-,0,100%,2017.csv,2017,-,,
3314,1110,The Outlaws,0,0,-,0,100%,2017.csv,2017,-,,
3315,1111,Bleeding Steel,0,0,-,0,100%,2017.csv,2017,-,,
3316,1112,Logan Lucky,0,0,57.3%,0,42.7%,2017.csv,2017,57.3%,,
3317,1113,Boo 2! A Madea Halloween,0,0,97.9%,0,2.1%,2017.csv,2017,97.9%,,
3318,1114,Sky Hunter,0,0,-,0,100%,2017.csv,2017,-,,
3345,1115,Pokémon the Movie: I Choose You!,0,0,6.4%,0,93.6%,2017.csv,2017,6.4%,,
3346,1116,Home Again,0,0,72.5%,0,27.5%,2017.csv,2017,72.5%,,
3293,1117,Detective Conan: Crimson Love Letter,0,0,-,0,100%,2017.csv,2017,-,,
3324,1118,The Battleship Island,0,0,2.4%,0,97.6%,2017.csv,2017,2.4%,,
3377,1119,The Beguiled,0,0,38.4%,0,61.6%,2017.csv,2017,38.4%,,
3388,1120,Money,0,0,-,0,100%,2017.csv,2017,-,,
3378,1121,CHIPS,0,0,69.4%,0,30.6%,2017.csv,2017,69.4%,,
3379,1122,A Cure for Wellness,0,0,30.5%,0,69.5%,2017.csv,2017,30.5%,,
3380,1123,Only the Brave,0,0,69.6%,0,30.4%,2017.csv,2017,69.6%,,
3381,1124,Twenty Two,0,0,0.2%,0,99.8%,2017.csv,2017,0.2%,,
3382,1125,The Zookeeper's Wife,0,0,67.2%,0,32.8%,2017.csv,2017,67.2%,,
3383,1126,Badrinath Ki Dulhania,0,0,7.6%,0,92.4%,2017.csv,2017,7.6%,,
3384,1127,A Chinese Odyssey: Part 2 - Cinderella 2017 Re-release,0,0,-,0,100%,2017.csv,2017,-,,
3385,1128,Love Off the Cuff,0,0,-,0,100%,2017.csv,2017,-,,
3375,1129,What Happened to Monday,0,0,-,0,100%,2017.csv,2017,-,,
3386,1130,Fireworks,0,0,2%,0,98%,2017.csv,2017,2%,,
3389,1131,The Death of Stalin,0,0,32.7%,0,67.3%,2017.csv,2017,32.7%,,
3373,1132,Judwaa 2,0,0,5%,0,95%,2017.csv,2017,5%,,
3390,1133,The 8-Year Engagement,0,0,-,0,100%,2017.csv,2017,-,,
3391,1134,Jolly LLB 2,0,0,6.8%,0,93.2%,2017.csv,2017,6.8%,,
3392,1135,I Can Speak,0,0,0.3%,0,99.7%,2017.csv,2017,0.3%,,
3393,1136,Wish Upon,0,0,60.9%,0,39.1%,2017.csv,2017,60.9%,,
3394,1137,Detroit,0,0,71.9%,0,28.1%,2017.csv,2017,71.9%,,
3395,1138,Extraordinary Mission,0,0,0.2%,0,99.8%,2017.csv,2017,0.2%,,
3396,1139,The Glass Castle,0,0,78.2%,0,21.8%,2017.csv,2017,78.2%,,
3397,1140,Leap! 2017 Re-release,0,0,99.7%,0,0.3%,2017.csv,2017,99.7%,,
3387,1141,Father Figures,0,0,68.4%,0,31.6%,2017.csv,2017,68.4%,,
3374,1142,The Fortress,0,0,0.9%,0,99.1%,2017.csv,2017,0.9%,,
3372,1143,Recep Ivedik 5,0,0,-,0,100%,2017.csv,2017,-,,
3349,1144,Hostiles,0,0,83.6%,0,16.4%,2017.csv,2017,83.6%,,
3350,1145,Namiya,0,0,0.2%,0,99.8%,2017.csv,2017,0.2%,,
3361,1146,C'est la vie!,0,0,-,0,100%,2017.csv,2017,-,,
3351,1147,Destiny: The Tale of Kamakura,0,0,-,0,100%,2017.csv,2017,-,,
3352,1148,The Liquidator,0,0,-,0,100%,2017.csv,2017,-,,
3353,1149,Kidnap,0,0,89%,0,11%,2017.csv,2017,89%,,
3354,1150,R.A.I.D. Special Unit,0,0,-,0,100%,2017.csv,2017,-,,
3355,1151,The House,0,0,74.8%,0,25.2%,2017.csv,2017,74.8%,,
3356,1152,I Want to Eat Your Pancreas,0,0,0.8%,0,99.2%,2017.csv,2017,0.8%,,
3357,1153,Perfect Strangers,0,0,3.1%,0,96.9%,2017.csv,2017,3.1%,,
3358,1154,Sleepless,0,0,63.1%,0,36.9%,2017.csv,2017,63.1%,,
3359,1155,Hindi Medium,0,0,-,0,100%,2017.csv,2017,-,,
3360,1156,Steel Rain,0,0,-,0,100%,2017.csv,2017,-,,
3362,1157,The House That Never Dies: Reawakening,0,0,-,0,100%,2017.csv,2017,-,,
3294,1158,The Mountain Between Us,0,0,48.3%,0,51.7%,2017.csv,2017,48.3%,,
3363,1159,The Invisible Guest,0,0,-,0,100%,2017.csv,2017,-,,
3364,1160,This Is Not What I Expected,0,0,1.1%,0,98.9%,2017.csv,2017,1.1%,,
3365,1161,Posledniy bogatyr,0,0,-,0,100%,2017.csv,2017,-,,
3366,1162,Reset 2017 Re-release,0,0,0.4%,0,99.6%,2017.csv,2017,0.4%,,
3367,1163,The Bye Bye Man,0,0,75%,0,25%,2017.csv,2017,75%,,
3368,1164,The Disaster Artist,0,0,70.8%,0,29.2%,2017.csv,2017,70.8%,,
3369,1165,The Swindlers,0,0,0.8%,0,99.2%,2017.csv,2017,0.8%,,
3370,1166,Alibi.com,0,0,-,0,100%,2017.csv,2017,-,,
3371,1167,Sword Art Online the Movie: Ordinal Scale,0,0,5.2%,0,94.8%,2017.csv,2017,5.2%,,
3347,1168,The Adventurers,0,0,0.6%,0,99.4%,2017.csv,2017,0.6%,,
3348,1169,"Tad, the Lost Explorer, and the Secret of King Midas",0,0,<0.1%,0,100%,2017.csv,2017,<0.1%,,
3292,1170,Suck Me Shakespeer 3,0,0,-,0,100%,2017.csv,2017,-,,
3241,1171,Youth,0,0,0.8%,0,99.2%,2017.csv,2017,0.8%,,
3269,1172,The Commuter,0,0,30.3%,0,69.7%,2017.csv,2017,30.3%,,
3228,1173,The Lego Batman Movie,0,0,56.3%,0,43.7%,2017.csv,2017,56.3%,,
3218,1174,Dunkirk,0,0,35.8%,0,64.2%,2017.csv,2017,35.8%,,
3219,1175,War for the Planet of the Apes,0,0,29.9%,0,70.1%,2017.csv,2017,29.9%,,
3220,1176,The Greatest Showman,0,0,40.1%,0,59.9%,2017.csv,2017,40.1%,,
3221,1177,Kingsman: The Golden Circle,0,0,24.4%,0,75.6%,2017.csv,2017,24.4%,,
3222,1178,The Mummy,0,0,19.6%,0,80.4%,2017.csv,2017,19.6%,,
3223,1179,Cars 3,0,0,39.8%,0,60.2%,2017.csv,2017,39.8%,,
3224,1180,Fifty Shades Darker,0,0,30%,0,70%,2017.csv,2017,30%,,
3225,1181,Murder on the Orient Express,0,0,29.1%,0,70.9%,2017.csv,2017,29.1%,,
3215,1182,Transformers: The Last Knight,0,0,21.5%,0,78.5%,2017.csv,2017,21.5%,,
3226,1183,xXx: Return of Xander Cage,0,0,13%,0,87%,2017.csv,2017,13%,,
3229,1184,The Ex-File 3: The Return of The Exes,0,0,0.3%,0,99.7%,2017.csv,2017,0.3%,,
3213,1185,Justice League,0,0,34.8%,0,65.2%,2017.csv,2017,34.8%,,
3230,1186,Annabelle: Creation,0,0,33.3%,0,66.7%,2017.csv,2017,33.3%,,
3231,1187,Wonder,0,0,43.3%,0,56.7%,2017.csv,2017,43.3%,,
3232,1188,Ferdinand,0,0,28.5%,0,71.5%,2017.csv,2017,28.5%,,
3233,1189,Split,0,0,49.7%,0,50.3%,2017.csv,2017,49.7%,,
3234,1190,Blade Runner 2049,0,0,35.5%,0,64.5%,2017.csv,2017,35.5%,,
3235,1191,Kung Fu Yoga,0,0,0.1%,0,99.9%,2017.csv,2017,0.1%,,
3236,1192,Get Out,0,0,68.9%,0,31.1%,2017.csv,2017,68.9%,,
3237,1193,Baahubali 2: The Conclusion,0,0,7.9%,0,92.1%,2017.csv,2017,7.9%,,
3227,1194,Never Say Die,0,0,-,0,100%,2017.csv,2017,-,,
3214,1195,Logan,0,0,36.6%,0,63.4%,2017.csv,2017,36.6%,,
3212,1196,It,0,0,46.8%,0,53.2%,2017.csv,2017,46.8%,,
3189,1197,The Immature,0,0,-,0,100%,2011.csv,2011,-,,
3190,1198,Pleasant Goat and Big Big Wolf 3,0,0,-,0,100%,2011.csv,2011,-,,
3201,1199,Beauty and the Beast,0,0,39.9%,0,60.1%,2017.csv,2017,39.9%,,
3191,1200,Quick,0,0,-,0,100%,2011.csv,2011,-,,
3192,1201,K-On! The Movie,0,0,-,0,100%,2011.csv,2011,-,,
3193,1202,Red Dog,0,0,-,0,100%,2011.csv,2011,-,,
3194,1203,Vicky and the Treasure of the Gods,0,0,-,0,100%,2011.csv,2011,-,,
3195,1204,The Front Line,0,0,<0.1%,0,99.9%,2011.csv,2011,<0.1%,,
3196,1205,Polisse,0,0,1%,0,99%,2011.csv,2011,1%,,
3197,1206,Hollywoo,0,0,-,0,100%,2011.csv,2011,-,,
3198,1207,Scabbard Samurai,0,0,-,0,100%,2011.csv,2011,-,,
3199,1208,Kaiji 2: The Ultimate Gambler,0,0,-,0,100%,2011.csv,2011,-,,
3200,1209,Star Wars: Episode VIII - The Last Jedi,0,0,46.5%,0,53.5%,2017.csv,2017,46.5%,,
3202,1210,The Fate of the Furious,0,0,18.3%,0,81.7%,2017.csv,2017,18.3%,,
3239,1211,Alien: Covenant,0,0,30.8%,0,69.2%,2017.csv,2017,30.8%,,
3203,1212,Despicable Me 3,0,0,25.6%,0,74.4%,2017.csv,2017,25.6%,,
3204,1213,Jumanji: Welcome to the Jungle,0,0,42%,0,58%,2017.csv,2017,42%,,
3205,1214,Spider-Man: Homecoming,0,0,38%,0,62%,2017.csv,2017,38%,,
3206,1215,Wolf Warrior 2,0,0,0.3%,0,99.7%,2017.csv,2017,0.3%,,
3207,1216,Guardians of the Galaxy Vol. 2,0,0,45.1%,0,54.9%,2017.csv,2017,45.1%,,
3208,1217,Thor: Ragnarok,0,0,36.9%,0,63.1%,2017.csv,2017,36.9%,,
3209,1218,Wonder Woman,0,0,50.2%,0,49.8%,2017.csv,2017,50.2%,,
3210,1219,Coco,0,0,26.1%,0,73.9%,2017.csv,2017,26.1%,,
3211,1220,Pirates of the Caribbean: Dead Men Tell No Tales,0,0,21.7%,0,78.3%,2017.csv,2017,21.7%,,
3238,1221,Journey to the West: The Demons Strike Back,0,0,0.4%,0,99.6%,2017.csv,2017,0.4%,,
3240,1222,Paddington 2,0,0,17.9%,0,82.1%,2017.csv,2017,17.9%,,
3216,1223,Kong: Skull Island,0,0,29.7%,0,70.3%,2017.csv,2017,29.7%,,
3217,1224,The Boss Baby,0,0,33.1%,0,66.9%,2017.csv,2017,33.1%,,
3270,1225,Forever Young,0,0,-,0,100%,2017.csv,2017,-,,
3281,1226,Tiger Zinda Hai,0,0,6.4%,0,93.6%,2017.csv,2017,6.4%,,
3271,1227,The Dark Tower,0,0,44.8%,0,55.2%,2017.csv,2017,44.8%,,
3272,1228,Buddies in India,0,0,0.3%,0,99.7%,2017.csv,2017,0.3%,,
3273,1229,Along With the Gods: The Two Worlds,0,0,1.7%,0,98.3%,2017.csv,2017,1.7%,,
3274,1230,The Tales of Wukong,0,0,-,0,100%,2017.csv,2017,-,,
3275,1231,Jigsaw,0,0,37%,0,63%,2017.csv,2017,37%,,
3276,1232,Life,0,0,30.1%,0,69.9%,2017.csv,2017,30.1%,,
3277,1233,Atomic Blonde,0,0,51.7%,0,48.3%,2017.csv,2017,51.7%,,
3278,1234,Legend of the Demon Cat,0,0,-,0,100%,2017.csv,2017,-,,
3279,1235,The Shack,0,0,59.2%,0,40.8%,2017.csv,2017,59.2%,,
3280,1236,Chasing the Dragon,0,0,0.5%,0,99.5%,2017.csv,2017,0.5%,,
3282,1237,A Taxi Driver,0,0,1.8%,0,98.2%,2017.csv,2017,1.8%,,
2976,1238,Turetskiy gambit,0,0,-,0,100%,2005.csv,2005,-,,
3283,1239,Going in Style,0,0,53%,0,47%,2017.csv,2017,53%,,
3284,1240,Rings,0,0,33.5%,0,66.5%,2017.csv,2017,33.5%,,
3285,1241,Once Upon A Time,0,0,0.6%,0,99.4%,2017.csv,2017,0.6%,,
3286,1242,Paradox,0,0,-,0,100%,2017.csv,2017,-,,
3287,1243,Lady Bird,0,0,62%,0,38%,2017.csv,2017,62%,,
3288,1244,Fantastica: A Boonie Bears Adventure,0,0,-,0,100%,2017.csv,2017,-,,
3289,1245,The Nut Job 2: Nutty by Nature,0,0,41.3%,0,58.7%,2017.csv,2017,41.3%,,
3290,1246,American Assassin,0,0,53.9%,0,46.1%,2017.csv,2017,53.9%,,
3291,1247,Victoria & Abdul,0,0,33.4%,0,66.6%,2017.csv,2017,33.4%,,
3268,1248,Secret Superstar,0,0,-,0,100%,2017.csv,2017,-,,
3267,1249,The Lego Ninjago Movie,0,0,48.2%,0,51.8%,2017.csv,2017,48.2%,,
3265,1250,Happy Death Day,0,0,44.4%,0,55.6%,2017.csv,2017,44.4%,,
3242,1251,Baby Driver,0,0,47.5%,0,52.5%,2017.csv,2017,47.5%,,
3253,1252,The Hitman's Bodyguard,0,0,42.7%,0,57.3%,2017.csv,2017,42.7%,,
3243,1253,Valerian and the City of a Thousand Planets,0,0,18.2%,0,81.8%,2017.csv,2017,18.2%,,
3244,1254,Geostorm,0,0,15.2%,0,84.8%,2017.csv,2017,15.2%,,
3245,1255,The Emoji Movie,0,0,39.5%,0,60.5%,2017.csv,2017,39.5%,,
3246,1256,A Dog's Purpose,0,0,31.5%,0,68.5%,2017.csv,2017,31.5%,,
3247,1257,Smurfs: The Lost Village,0,0,22.8%,0,77.2%,2017.csv,2017,22.8%,,
3248,1258,The Shape of Water,0,0,32.7%,0,67.3%,2017.csv,2017,32.7%,,
3249,1259,Pitch Perfect 3,0,0,56.6%,0,43.4%,2017.csv,2017,56.6%,,
3250,1260,Daddy's Home 2,0,0,57.6%,0,42.4%,2017.csv,2017,57.6%,,
3251,1261,The Post,0,0,45.6%,0,54.4%,2017.csv,2017,45.6%,,
3252,1262,Baywatch,0,0,32.6%,0,67.4%,2017.csv,2017,32.6%,,
3254,1263,John Wick: Chapter 2,0,0,53.6%,0,46.4%,2017.csv,2017,53.6%,,
3266,1264,Captain Underpants: The First Epic Movie,0,0,58.9%,0,41.1%,2017.csv,2017,58.9%,,
3255,1265,Ghost in the Shell,0,0,23.9%,0,76.1%,2017.csv,2017,23.9%,,
3256,1266,"Three Billboards Outside Ebbing, Missouri",0,0,34%,0,66%,2017.csv,2017,34%,,
3257,1267,Duckweed,0,0,0.3%,0,99.7%,2017.csv,2017,0.3%,,
3258,1268,Darkest Hour,0,0,37.4%,0,62.6%,2017.csv,2017,37.4%,,
3259,1269,King Arthur: Legend of the Sword,0,0,26.3%,0,73.7%,2017.csv,2017,26.3%,,
3260,1270,The Foreigner,0,0,23.7%,0,76.3%,2017.csv,2017,23.7%,,
3261,1271,Power Rangers,0,0,60%,0,40%,2017.csv,2017,60%,,
3262,1272,Girls Trip,0,0,81.9%,0,18.1%,2017.csv,2017,81.9%,,
3263,1273,American Made,0,0,38.1%,0,61.9%,2017.csv,2017,38.1%,,
3264,1274,A Bad Moms Christmas,0,0,55.2%,0,44.8%,2017.csv,2017,55.2%,,
2977,1275,As It Is in Heaven,0,0,-,0,100%,2005.csv,2005,-,,
2975,1276,Keeping Mum,0,0,8.7%,0,91.3%,2005.csv,2005,8.7%,,
2552,1277,Samba,0,0,0.4%,0,99.6%,2014.csv,2014,0.4%,,
2681,1278,Rambo: Last Blood,0,0,49%,0,51%,2019.csv,2019,49%,,
2695,1279,Playing with Fire,0,0,64%,0,36%,2019.csv,2019,64%,,
2686,1280,A Dog's Journey,0,0,30.1%,0,69.9%,2019.csv,2019,30.1%,,
2687,1281,A Madea Family Funeral,0,0,98%,0,2%,2019.csv,2019,98%,,
2688,1282,Cats,0,0,36.8%,0,63.2%,2019.csv,2019,36.8%,,
2689,1283,Charlie's Angels,0,0,24.3%,0,75.7%,2019.csv,2019,24.3%,,
2690,1284,Doctor Sleep,0,0,43.6%,0,56.4%,2019.csv,2019,43.6%,,
2691,1285,Serial (Bad) Weddings 2,0,0,-,0,100%,2019.csv,2019,-,,
2692,1286,What Men Want,0,0,75.6%,0,24.4%,2019.csv,2019,75.6%,,
2693,1287,After,0,0,17.4%,0,82.6%,2019.csv,2019,17.4%,,
2694,1288,Exit,0,0,0.7%,0,99.3%,2019.csv,2019,0.7%,,
2684,1289,A Dog's Way Home,0,0,52%,0,48%,2019.csv,2019,52%,,
2697,1290,War,0,0,6.9%,0,93.1%,2019.csv,2019,6.9%,,
2683,1291,One Piece: Stampede,0,0,1.6%,0,98.4%,2019.csv,2019,1.6%,,
2698,1292,Eiga Doraemon: Nobita no getsumen tansaki,0,0,-,0,100%,2019.csv,2019,-,,
2699,1293,Happy Death Day 2U,0,0,43.6%,0,56.4%,2019.csv,2019,43.6%,,
2700,1294,White Snake,0,0,<0.1%,0,99.9%,2019.csv,2019,<0.1%,,
2701,1295,Bombshell,0,0,51.7%,0,48.3%,2019.csv,2019,51.7%,,
2702,1296,Ashfall,0,0,0.6%,0,99.4%,2019.csv,2019,0.6%,,
2703,1297,Ma,0,0,75.1%,0,24.9%,2019.csv,2019,75.1%,,
2704,1298,My Best Summer,0,0,-,0,100%,2019.csv,2019,-,,
2705,1299,Ready or Not,0,0,49.8%,0,50.2%,2019.csv,2019,49.8%,,
2706,1300,Jade Dynasty,0,0,-,0,100%,2019.csv,2019,-,,
2696,1301,A Beautiful Day in the Neighborhood,0,0,91.1%,0,8.9%,2019.csv,2019,91.1%,,
2682,1302,Jojo Rabbit,0,0,36.9%,0,63.1%,2019.csv,2019,36.9%,,
2658,1303,Ad Astra,0,0,39.4%,0,60.6%,2019.csv,2019,39.4%,,
2685,1304,Cold Pursuit,0,0,42.1%,0,57.9%,2019.csv,2019,42.1%,,
2707,1305,Das perfekte Geheimnis,0,0,-,0,100%,2019.csv,2019,-,,
2708,1306,The Big Shot,0,0,-,0,100%,2019.csv,2019,-,,
2659,1307,Midway,0,0,44.9%,0,55.1%,2019.csv,2019,44.9%,,
2660,1308,The Upside,0,0,86%,0,14%,2019.csv,2019,86%,,
2661,1309,The Curse of la Llorona,0,0,44.5%,0,55.5%,2019.csv,2019,44.5%,,
2662,1310,Looking Up,0,0,<0.1%,0,99.9%,2019.csv,2019,<0.1%,,
2663,1311,Zombieland: Double Tap,0,0,59.5%,0,40.5%,2019.csv,2019,59.5%,,
2664,1312,Last Christmas,0,0,28.9%,0,71.1%,2019.csv,2019,28.9%,,
2665,1313,Extreme Job,0,0,1.3%,0,98.7%,2019.csv,2019,1.3%,,
2666,1314,Dora and the Lost City of Gold,0,0,50.5%,0,49.5%,2019.csv,2019,50.5%,,
2667,1315,Wonder Park,0,0,37.8%,0,62.2%,2019.csv,2019,37.8%,,
2668,1316,P Storm,0,0,0.3%,0,99.7%,2019.csv,2019,0.3%,,
2669,1317,Detective Conan: The Fist of Blue Sapphire,0,0,-,0,100%,2019.csv,2019,-,,
2670,1318,The Gentlemen,0,0,31.7%,0,68.3%,2019.csv,2019,31.7%,,
2671,1319,Pet Sematary,0,0,48.4%,0,51.6%,2019.csv,2019,48.4%,,
2672,1320,Boonie Bears: Blast Into the Past,0,0,-,0,100%,2019.csv,2019,-,,
2673,1321,Good Boys,0,0,74.9%,0,25.1%,2019.csv,2019,74.9%,,
2674,1322,Scary Stories to Tell in the Dark,0,0,65.9%,0,34.1%,2019.csv,2019,65.9%,,
2675,1323,Line Walker 2: Invisible Spy,0,0,0.3%,0,99.7%,2019.csv,2019,0.3%,,
2676,1324,The New King of Comedy,0,0,-,0,100%,2019.csv,2019,-,,
2677,1325,The Hustle,0,0,37.3%,0,62.7%,2019.csv,2019,37.3%,,
2678,1326,Adoring,0,0,-,0,100%,2019.csv,2019,-,,
2679,1327,Crawl,0,0,42.6%,0,57.4%,2019.csv,2019,42.6%,,
2680,1328,Five Feet Apart,0,0,50%,0,50%,2019.csv,2019,50%,,
2657,1329,Angel Has Fallen,0,0,47.1%,0,52.9%,2019.csv,2019,47.1%,,
2710,1330,Long Shot,0,0,56.3%,0,43.7%,2019.csv,2019,56.3%,,
2760,1331,Gully Boy,0,0,19.8%,0,80.2%,2019.csv,2019,19.8%,,
2738,1332,A Witness Out of the Blue,0,0,-,0,100%,2019.csv,2019,-,,
2748,1333,Fly Me to the Saitama,0,0,-,0,100%,2019.csv,2019,-,,
2739,1334,The Intruder,0,0,96.8%,0,3.2%,2019.csv,2019,96.8%,,
2740,1335,The Queen's Corgi,0,0,-,0,100%,2019.csv,2019,-,,
2741,1336,Warrior of the Hornor,0,0,-,0,100%,2019.csv,2019,-,,
2742,1337,The Battle: Roar to Victory,0,0,-,0,100%,2019.csv,2019,-,,
2743,1338,The Bad Guys: The Movie,0,0,0.5%,0,99.5%,2019.csv,2019,0.5%,,
2744,1339,The Good Liar,0,0,50.7%,0,49.3%,2019.csv,2019,50.7%,,
2745,1340,The Art of Racing in the Rain,0,0,78.2%,0,21.8%,2019.csv,2019,78.2%,,
2746,1341,Bharat,0,0,9%,0,91%,2019.csv,2019,9%,,
2747,1342,Brightburn,0,0,52.6%,0,47.4%,2019.csv,2019,52.6%,,
2737,1343,Pain and Glory,0,0,12.2%,0,87.8%,2019.csv,2019,12.2%,,
2750,1344,Stuber,0,0,69.1%,0,30.9%,2019.csv,2019,69.1%,,
2736,1345,Overcomer,0,0,91.4%,0,8.6%,2019.csv,2019,91.4%,,
2751,1346,Hit Me Anyone One More Time!,0,0,-,0,100%,2019.csv,2019,-,,
2752,1347,Somewhere Winter,0,0,-,0,100%,2019.csv,2019,-,,
2753,1348,The Kid Who Would Be King,0,0,52.2%,0,47.8%,2019.csv,2019,52.2%,,
2754,1349,Two Tigers,0,0,-,0,100%,2019.csv,2019,-,,
2755,1350,Anna,0,0,24.5%,0,75.5%,2019.csv,2019,24.5%,,
2756,1351,My Dear Liar,0,0,0.3%,0,99.7%,2019.csv,2019,0.3%,,
2757,1352,The Wild Goose Lake,0,0,<0.1%,0,100%,2019.csv,2019,<0.1%,,
2758,1353,My Hero Academia: Heroes Rising,0,0,44.4%,0,55.6%,2019.csv,2019,44.4%,,
2759,1354,Fall In Love At First Kiss,0,0,-,0,100%,2019.csv,2019,-,,
2749,1355,UglyDolls,0,0,62.1%,0,37.9%,2019.csv,2019,62.1%,,
2735,1356,Uri: The Surgical Strike,0,0,10.6%,0,89.4%,2019.csv,2019,10.6%,,
2734,1357,The Last Wish,0,0,-,0,100%,2019.csv,2019,-,,
2711,1358,Kingdom,0,0,-,0,100%,2019.csv,2019,-,,
2722,1359,Midsommar,0,0,57.3%,0,42.7%,2019.csv,2019,57.3%,,
2712,1360,Breakthrough,0,0,80.7%,0,19.3%,2019.csv,2019,80.7%,,
2713,1361,Just Mercy,0,0,71.4%,0,28.6%,2019.csv,2019,71.4%,,
2714,1362,Uncut Gems,0,0,100%,0,-,2019.csv,2019,100%,,
2715,1363,21 Bridges,0,0,57.1%,0,42.9%,2019.csv,2019,57.1%,,
2716,1364,Song of Youth,0,0,-,0,100%,2019.csv,2019,-,,
2717,1365,The Grudge,0,0,42.9%,0,57.1%,2019.csv,2019,42.9%,,
2718,1366,Little,0,0,83.4%,0,16.6%,2019.csv,2019,83.4%,,
2719,1367,Isn't It Romantic,0,0,100%,0,-,2019.csv,2019,100%,,
2720,1368,The Legend of Hei,0,0,-,0,100%,2019.csv,2019,-,,
2721,1369,Countdown,0,0,53.4%,0,46.6%,2019.csv,2019,53.4%,,
2723,1370,Queen & Slim,0,0,91.6%,0,8.4%,2019.csv,2019,91.6%,,
2709,1371,Hellboy,0,0,39.8%,0,60.2%,2019.csv,2019,39.8%,,
2724,1372,47 Meters Down: Uncaged,0,0,46.8%,0,53.2%,2019.csv,2019,46.8%,,
2725,1373,Chasing the Dragon II: Wild Wild Bunch,0,0,0.4%,0,99.6%,2019.csv,2019,0.4%,,
2726,1374,Child's Play,0,0,65%,0,35%,2019.csv,2019,65%,,
2727,1375,Judy,0,0,54.6%,0,45.4%,2019.csv,2019,54.6%,,
2728,1376,Son of a Rich,0,0,-,0,100%,2019.csv,2019,-,,
2729,1377,Richard Jewell,0,0,51.1%,0,48.9%,2019.csv,2019,51.1%,,
2730,1378,Harriet,0,0,99.4%,0,0.6%,2019.csv,2019,99.4%,,
2731,1379,A Shaun the Sheep Movie: Farmageddon,0,0,-,0,100%,2019.csv,2019,-,,
2732,1380,Fighting with My Family,0,0,56.3%,0,43.7%,2019.csv,2019,56.3%,,
2733,1381,Masquerade Hotel,0,0,-,0,100%,2019.csv,2019,-,,
2656,1382,The Angry Birds Movie 2,0,0,28.2%,0,71.8%,2019.csv,2019,28.2%,,
